21:38:44.510333->{"CURRENT_PRECENT": 0.2612258284118493, "CURRENT_RSS": 21532672}
21:38:45.010797->{"CURRENT_PRECENT": 0.2810525557347194, "CURRENT_RSS": 23166976}
21:38:45.511378->{"CURRENT_PRECENT": 0.2810525557347194, "CURRENT_RSS": 23166976}
21:38:46.021022->{"CURRENT_PRECENT": 0.2872639364749669, "CURRENT_RSS": 23678976}
21:38:46.521994->{"CURRENT_PRECENT": 0.28984787086290986, "CURRENT_RSS": 23891968}
21:38:47.022434->{"CURRENT_PRECENT": 0.3049042577772698, "CURRENT_RSS": 25133056}
21:38:47.524270->{"CURRENT_PRECENT": 0.31603505206379334, "CURRENT_RSS": 26050560}
21:38:48.024660->{"CURRENT_PRECENT": 0.3307932927026214, "CURRENT_RSS": 27267072}
21:38:48.525581->{"CURRENT_PRECENT": 0.3307932927026214, "CURRENT_RSS": 27267072}
21:38:49.026282->{"CURRENT_PRECENT": 0.3375015839020888, "CURRENT_RSS": 27820032}
21:38:49.526850->{"CURRENT_PRECENT": 0.3375015839020888, "CURRENT_RSS": 27820032}
21:38:50.027943->{"CURRENT_PRECENT": 0.34406080196379013, "CURRENT_RSS": 28360704}
21:38:50.529040->{"CURRENT_PRECENT": 0.3442098751015561, "CURRENT_RSS": 28372992}
21:38:51.030423->{"CURRENT_PRECENT": 0.3452533870659176, "CURRENT_RSS": 28459008}
21:38:51.531969->{"CURRENT_PRECENT": 0.3454521512496056, "CURRENT_RSS": 28475392}
21:38:52.032395->{"CURRENT_PRECENT": 0.3454521512496056, "CURRENT_RSS": 28475392}
21:38:52.533882->{"CURRENT_PRECENT": 0.34584967961698143, "CURRENT_RSS": 28508160}
21:38:53.034747->{"CURRENT_PRECENT": 0.34584967961698143, "CURRENT_RSS": 28508160}
21:38:53.536162->{"CURRENT_PRECENT": 0.34584967961698143, "CURRENT_RSS": 28508160}
21:38:54.036798->{"CURRENT_PRECENT": 0.34654535425988914, "CURRENT_RSS": 28565504}
21:38:54.537716->{"CURRENT_PRECENT": 0.3427688347698187, "CURRENT_RSS": 28254208}
21:38:55.038344->{"CURRENT_PRECENT": 0.3433651273208824, "CURRENT_RSS": 28303360}
21:38:55.539167->{"CURRENT_PRECENT": 0.34351420045864833, "CURRENT_RSS": 28315648}
21:38:56.040490->{"CURRENT_PRECENT": 0.34351420045864833, "CURRENT_RSS": 28315648}
21:38:56.541853->{"CURRENT_PRECENT": 0.34679380948949906, "CURRENT_RSS": 28585984}
21:38:57.042928->{"CURRENT_PRECENT": 0.34679380948949906, "CURRENT_RSS": 28585984}
21:38:57.544083->{"CURRENT_PRECENT": 0.34679380948949906, "CURRENT_RSS": 28585984}
21:38:58.046023->{"CURRENT_PRECENT": 0.35007341852034973, "CURRENT_RSS": 28856320}
21:38:58.547441->{"CURRENT_PRECENT": 0.35007341852034973, "CURRENT_RSS": 28856320}
21:38:59.049435->{"CURRENT_PRECENT": 0.35007341852034973, "CURRENT_RSS": 28856320}
21:38:59.551044->{"CURRENT_PRECENT": 0.35007341852034973, "CURRENT_RSS": 28856320}
21:39:00.052977->{"CURRENT_PRECENT": 0.35007341852034973, "CURRENT_RSS": 28856320}
21:39:00.554852->{"CURRENT_PRECENT": 0.3503715647958816, "CURRENT_RSS": 28880896}
21:39:01.056175->{"CURRENT_PRECENT": 0.3503715647958816, "CURRENT_RSS": 28880896}
21:39:01.558221->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:02.060401->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:02.561897->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:03.062881->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:03.564200->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:04.065439->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:04.566984->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:05.068584->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:05.570459->{"CURRENT_PRECENT": 0.3536511738267323, "CURRENT_RSS": 29151232}
21:39:06.071666->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:06.573305->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:07.074394->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:07.575984->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:08.077281->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:08.578388->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:09.079919->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:09.581609->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:10.082393->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:10.583321->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:11.084451->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:11.586370->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:12.088098->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
21:39:12.589508->{"CURRENT_PRECENT": 0.35693078285758295, "CURRENT_RSS": 29421568}
